5059410,CCc1cc(C#CC(=O)[O-])c(c(c1C#CC(=O)[O-])CC)CC.CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1cc(CC)c(c(c1)CC)C#N.[Cu][Cu] MOFid-v1.pcu.cat0;5059410,Cu.AUDLESJTPUYKFR.HMABKQOHFQHKTR.ZXUKIORWFAQCDI.MOFkey-v1.pcu
5059411,N#Cc1ccc(c(c1)CC)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059411,Cu.IYELWAPDJVBJLO.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059412,N#Cc1ccc(c(c1)CC)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5059412,Cu.IYELWAPDJVBJLO.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059413,N#Cc1ccc(c(c1)CC)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat2;5059413,Cu.IYELWAPDJVBJLO.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059414,N#Cc1ccc(c(c1)CC)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat3;5059414,Cu.IYELWAPDJVBJLO.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059415,CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1ccc(c(c1)CC)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059415,Cu.HMABKQOHFQHKTR.IYELWAPDJVBJLO.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059416,CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#Cc1ccc(c(c1)CC)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5059416,Cu.HMABKQOHFQHKTR.IYELWAPDJVBJLO.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059417,CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-].CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#CC#N.[Cu][Cu] MOFid-v1.pcu.cat0;5059417,Cu.FZHMJKWUDCMDMZ.HMABKQOHFQHKTR.JMANVNJQNLATNU.MOFkey-v1.pcu
5059418,CCc1c(ccc(c1CC)C#CC(=O)[O-])C#CC(=O)[O-].CCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].N#CC#N.[Cu][Cu] MOFid-v1.pcu.cat1;5059418,Cu.FZHMJKWUDCMDMZ.HMABKQOHFQHKTR.JMANVNJQNLATNU.MOFkey-v1.pcu
5059419,CCCc1c(CCC)c(C#N)c(c(c1C#N)CCC)CCC.CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059419,Cu.MOCVYMPIIZOXPP.SYXITMCONVTITP.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059420,CCCc1c(CCC)c(C#N)c(c(c1C#N)CCC)CCC.CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5059420,Cu.MOCVYMPIIZOXPP.SYXITMCONVTITP.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059421,CCCc1c(ccc(c1CCC)C#N)C#N.CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059421,Cu.KICPCGMPFUQUBJ.SYXITMCONVTITP.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059422,CCCc1c(ccc(c1CCC)C#N)C#N.CCCc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059422,Cu.KICPCGMPFUQUBJ.SYXITMCONVTITP.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059423,CCCc1c(CCC)c(C#N)c(c(c1C#N)CCC)CCC.CCCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059423,Cu.LMLKBVACIDSWPV.MOCVYMPIIZOXPP.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059424,CCCc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])CCC.CCCc1cc(C#N)c(cc1C#N)CCC.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059424,Cu.LMLKBVACIDSWPV.USZXDNVMPDEEBP.YQWRPZAFGVSKBU.MOFkey-v1.pcu
5059425,N#Cc1ccc(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-] MOFid-v1.pcu.cat0;5059425,Cu.QSYXIUOEZJIPFU.USZXDNVMPDEEBP.ZRMXARGXRHLBDO.MOFkey-v1.pcu
5059426,N#Cc1ccc(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(c(c1)N)C#CC(=O)[O-] MOFid-v1.pcu.cat1;5059426,Cu.QSYXIUOEZJIPFU.USZXDNVMPDEEBP.ZRMXARGXRHLBDO.MOFkey-v1.pcu
5059427,N#Cc1cc(N)c(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat0;5059427,Cu.JCZPIDSHZBSUER.USZXDNVMPDEEBP.MOFkey-v1.pcu
5059428,N#Cc1cc(N)c(c(c1N)N)C#N.[Cu][Cu].[O-]C(=O)C#CC#CC(=O)[O-] MOFid-v1.pcu.cat1;5059428,Cu.JCZPIDSHZBSUER.USZXDNVMPDEEBP.MOFkey-v1.pcu
