5007181,FC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007181,Zn.GOWRLIQVEGBUPV.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007182,FC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007182,Zn.GOWRLIQVEGBUPV.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007183,FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007183,Zn.JUVWKFKXIVLAHQ.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007184,FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007184,Zn.JUVWKFKXIVLAHQ.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007185,FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007185,Zn.LZCAOOSLCPHDME.OISKHJXTRQPMQT.MOFkey-v1.pcu
5007186,FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])F.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007186,Zn.LZCAOOSLCPHDME.OISKHJXTRQPMQT.MOFkey-v1.pcu
5007187,FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007187,Zn.JUVWKFKXIVLAHQ.LZCAOOSLCPHDME.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007188,FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007188,Zn.JUVWKFKXIVLAHQ.LZCAOOSLCPHDME.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007189,FC(=C(C#CC(=O)[O-])F)C#CC(=O)[O-].FC(=C(C(=O)[O-])F)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007189,Zn.JUVWKFKXIVLAHQ.LZCAOOSLCPHDME.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007190,ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007190,Zn.GXPGKHFPBFWZTC.VZCYOOQTPOCHFL.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007191,ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007191,Zn.GXPGKHFPBFWZTC.VZCYOOQTPOCHFL.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007192,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007192,Zn.MOSONEMSJRCCLH.PNNFEYPWPCDLOC.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007193,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007193,Zn.MOSONEMSJRCCLH.PNNFEYPWPCDLOC.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007194,ClOC(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[O-]C(=O)[C]=C(C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007194,Zn.LOAWVWSTRJPNSV.ZPEQQRXALRCAJM.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007195,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007195,Zn.GXPGKHFPBFWZTC.PNNFEYPWPCDLOC.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007196,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].ClC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007196,Zn.GXPGKHFPBFWZTC.PNNFEYPWPCDLOC.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007197,[O-]C(=O)C=C(C(=O)[O-])Cl.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007197,Zn.ZQHJVIHCDHJVII.MOFkey-v1.pcu
5007198,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007198,Zn.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007199,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007199,Zn.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007200,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007200,Zn.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007201,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007201,Zn.MOSONEMSJRCCLH.PNNFEYPWPCDLOC.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007202,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007202,Zn.MOSONEMSJRCCLH.PNNFEYPWPCDLOC.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007203,ClC(=C(C(=O)[O-])Cl)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007203,Zn.MOSONEMSJRCCLH.PNNFEYPWPCDLOC.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007204,BrC(=C(C(=O)[O-])Br)C(=O)[O-].BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007204,Zn.AYYYFEIWBZQZJS.PMNMPRXRQYSFRP.SOWPGKJPEXNMCS.MOFkey-v1.pcu
5007205,BrC(=C(C(=O)[O-])Br)C(=O)[O-].BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007205,Zn.AYYYFEIWBZQZJS.PMNMPRXRQYSFRP.SOWPGKJPEXNMCS.MOFkey-v1.pcu
5007206,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007206,Zn.AYYYFEIWBZQZJS.SOWPGKJPEXNMCS.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007207,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007207,Zn.AYYYFEIWBZQZJS.SOWPGKJPEXNMCS.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007208,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007208,Zn.AYYYFEIWBZQZJS.SOWPGKJPEXNMCS.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007209,BrC(=C(C#CC(=O)[O-])Br)C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007209,Zn.SOWPGKJPEXNMCS.VZCYOOQTPOCHFL.XDAFDYUQNNHALJ.MOFkey-v1.pcu
5007210,BrC(=C(C#CC(=O)[O-])Br)C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007210,Zn.SOWPGKJPEXNMCS.VZCYOOQTPOCHFL.XDAFDYUQNNHALJ.MOFkey-v1.pcu
5007211,BrC(=C(C(=O)[O-])Br)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007211,Zn.MOSONEMSJRCCLH.PMNMPRXRQYSFRP.SOWPGKJPEXNMCS.MOFkey-v1.pcu
5007212,BrC(=C(C(=O)[O-])Br)C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007212,Zn.MOSONEMSJRCCLH.PMNMPRXRQYSFRP.SOWPGKJPEXNMCS.MOFkey-v1.pcu
5007213,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007213,Zn.AYYYFEIWBZQZJS.SOWPGKJPEXNMCS.MOFkey-v1.pcu
5007214,BrC(=CC#CC(=O)[O-])C#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])Br.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007214,Zn.AYYYFEIWBZQZJS.SOWPGKJPEXNMCS.MOFkey-v1.pcu
5007215,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007215,Zn.HNEGQIOMVPPMNR.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007216,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007216,Zn.HNEGQIOMVPPMNR.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007217,[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[O-]C(=O)C=CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007217,Zn.HNEGQIOMVPPMNR.MOSONEMSJRCCLH.VZCYOOQTPOCHFL.MOFkey-v1.pcu
5007218,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].CC(=C(C(=O)[O-])C)C(=O)[O-].CC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007218,Zn.CGBYBGVMDAPUIH.HVYUXAPJWRXJMG.RCBQRZCWVZNUIL.MOFkey-v1.pcu
5007219,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].CC(=C(C(=O)[O-])C)C(=O)[O-].CC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007219,Zn.CGBYBGVMDAPUIH.HVYUXAPJWRXJMG.RCBQRZCWVZNUIL.MOFkey-v1.pcu
5007220,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].CC(=C(C(=O)[O-])C)C(=O)[O-].CC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007220,Zn.CGBYBGVMDAPUIH.HVYUXAPJWRXJMG.RCBQRZCWVZNUIL.MOFkey-v1.pcu
5007221,* MOFid-v1.NA.NA;5007221,
5007222,CC(=C(C(=O)[O-])C)C(=O)[O-].CC(=CC#CC(=O)[O-])C#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007222,Zn.CGBYBGVMDAPUIH.RCBQRZCWVZNUIL.MOFkey-v1.pcu
5007223,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007223,Zn.HNEGQIOMVPPMNR.HVYUXAPJWRXJMG.MOSONEMSJRCCLH.MOFkey-v1.pcu
5007224,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007224,Zn.HNEGQIOMVPPMNR.HVYUXAPJWRXJMG.MOSONEMSJRCCLH.MOFkey-v1.pcu
5007225,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat2;5007225,Zn.HNEGQIOMVPPMNR.HVYUXAPJWRXJMG.MOSONEMSJRCCLH.MOFkey-v1.pcu
5007226,O=C(OOC(=O)C#CC(=C(C#CC(=O)[O-])C)C)C#CC=CC#CC(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.UNKNOWN.cat0;5007226,Zn.ALKPMKGYDLLDIQ.HNEGQIOMVPPMNR.MOFkey-v1.UNKNOWN
5007227,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].CC(=C(C(=O)[O-])C)C(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007227,Zn.CGBYBGVMDAPUIH.HNEGQIOMVPPMNR.HVYUXAPJWRXJMG.MOFkey-v1.pcu
5007228,CC(=C(C#CC(=O)[O-])C)C#CC(=O)[O-].CC(=C(C(=O)[O-])C)C(=O)[O-].[O-]C(=O)C=C(C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007228,Zn.CGBYBGVMDAPUIH.HNEGQIOMVPPMNR.HVYUXAPJWRXJMG.MOFkey-v1.pcu
5007229,CCC(=CC#CC(=O)[O-])C#CC(=O)[O-].CCC(=CC(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007229,Zn.SASYHUDIOGGZCN.SXDHTYGGUKKKMG.MOFkey-v1.pcu
5007230,CCC(=C(C(=O)[O-])CC)C(=O)[O-].CCC(=CC(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat0;5007230,Zn.HAHASQAKYSVXBE.MOSONEMSJRCCLH.SASYHUDIOGGZCN.MOFkey-v1.pcu
5007231,CCC(=C(C(=O)[O-])CC)C(=O)[O-].CCC(=CC(=O)[O-])C(=O)[O-].[O-]C(=O)C#CC=CC#CC(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.pcu.cat1;5007231,Zn.HAHASQAKYSVXBE.MOSONEMSJRCCLH.SASYHUDIOGGZCN.MOFkey-v1.pcu
